id,material,density_kg_m3,volume_fraction,category,C_MPa,S_MPa,T_MPa,notes
minecraft:cherry_fence_gate,wood,145.0,1,wood,8.749546439674024967883025566,6.249816124192172284276902257,3.750085808710319600670778947,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_hanging_sign,wood,17.4,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_leaves,plant,80.0,1,plant,0.1000284394582773533651724510,0.05001421972913867668258622550,0.05001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_log,wood_log,610.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_planks,wood,580.0,1,wood,35.00014710064626217257847819,25.00024516774377028763079699,15.00034323484127840268311579,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_pressure_plate,wood,31.9,1,wood,1.925057124084298477017975699,1.374900707063773033509527219,0.8247442900432475900010787381,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_sapling,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_shelf,wood,232.0,1,wood,14.00005884025850486903139128,9.999901932902491884947681203,5.999745025546478900863971129,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_sign,wood,29.0,1,wood,1.749517019544772533367329927,1.250355493228466917064655637,0.7502132959370801502387933824,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_slab,wood,290.0,1,wood,17.50007355032313108628923910,12.49963224838434456855380451,7.500171617420639201341557894,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_stairs,wood,435.0,1,wood,26.24961998999715605417226466,18.75042904355159800335389473,11.25025742613095880201233684,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_trapdoor,wood,108.8,1,wood,6.562650165243059301173863157,4.687607260887899500838473684,2.812564356532739700503084210,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_wall_hanging_sign,wood,17.4,1,wood,1.050298614311912210334310735,0.7502132959370801502387933824,0.4501279775622480901432760295,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_wall_sign,wood,23.2,1,wood,1.400398152415882947112414314,1.000284394582773533651724510,0.6001706367496641201910347059,Imported effective values; preserve until issue 1B retuning
minecraft:cherry_wood,wood_log,610.0,1,wood_log,35.00014710064626217257847819,29.99970579870747565484304361,19.99980386580498376989536241,Imported effective values; preserve until issue 1B retuning
minecraft:chest,wood_utility,595.0,1,wood_utility,29.74963470006178227143011248,16.99993135303174431946337684,10.19995881181904659167802611,Imported effective values; preserve until issue 1B retuning
minecraft:chipped_anvil,metal,2754.5,1,metal,87.50036775161565543144619549,87.50036775161565543144619549,87.50036775161565543144619549,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_bookshelf,wood_utility,700.0,1,wood_utility,35.00014710064626217257847819,19.99980386580498376989536241,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_cinnabar,mineral,8100.0,1,mineral,29.99970579870747565484304361,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_copper,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_deepslate,stone,2800.0,1,stone,80.00019613419501623010463759,8.000313814712025968167420149,4.000156907356012984083710074,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_nether_bricks,ceramic,2000.0,1,ceramic,15.00034323484127840268311579,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_polished_blackstone,stone,2900.0,1,stone,60.00039226839003246020927519,5.999745025546478900863971129,2.999872512773239450431985565,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_quartz_block,mineral,2650.0,1,mineral,39.99960773160996753979072481,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_red_sandstone,stone,2300.0,1,stone,29.99970579870747565484304361,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_resin_bricks,mineral,1100.0,1,mineral,19.99980386580498376989536241,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_sandstone,stone,2300.0,1,stone,29.99970579870747565484304361,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_stone_bricks,stone,2600.0,1,stone,50.00049033548754057526159398,5.000441301938786517735434584,2.499730315481852683606123310,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_sulfur,mineral,2070.0,1,mineral,9.999901932902491884947681203,0.5001421972913867668258622550,0.2000568789165547067303449020,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_tuff,stone,1600.0,1,stone,19.99980386580498376989536241,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:chiseled_tuff_bricks,stone,1600.0,1,stone,19.99980386580498376989536241,1.999588118190465916780261055,1.000284394582773533651724510,Imported effective values; preserve until issue 1B retuning
minecraft:chorus_flower,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:chorus_plant,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar,mineral,8100.0,1,mineral,29.99970579870747565484304361,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar_brick_slab,mineral,4050.0,1,mineral,15.00034323484127840268311579,0.5001421972913867668258622550,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar_brick_stairs,mineral,6075.0,1,mineral,22.49953418128683645350148572,0.7502132959370801502387933824,0.3746163124809994998578027086,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar_brick_wall,mineral,4050.0,1,mineral,15.00034323484127840268311579,0.5001421972913867668258622550,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar_bricks,mineral,8100.0,1,mineral,29.99970579870747565484304361,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar_slab,mineral,4050.0,1,mineral,15.00034323484127840268311579,0.5001421972913867668258622550,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar_stairs,mineral,6075.0,1,mineral,22.49953418128683645350148572,0.7502132959370801502387933824,0.3746163124809994998578027086,Imported effective values; preserve until issue 1B retuning
minecraft:cinnabar_wall,mineral,4050.0,1,mineral,15.00034323484127840268311579,0.5001421972913867668258622550,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:clay,soil,1760.0,1,soil,0.5001421972913867668258622550,0.1000284394582773533651724510,0.01961341950162301046375930412,Imported effective values; preserve until issue 1B retuning
minecraft:closed_eyeblossom,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:coal_block,mineral,1350.0,1,mineral,9.999901932902491884947681203,1.000284394582773533651724510,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:coal_ore,ore,2900.0,1,ore,39.99960773160996753979072481,4.000156907356012984083710074,1.999588118190465916780261055,Imported effective values; preserve until issue 1B retuning
minecraft:coarse_dirt,soil,1400.0,1,soil,0.3000853183748320600955173530,0.05001421972913867668258622550,0.009806709750811505231879652058,Imported effective values; preserve until issue 1B retuning
minecraft:cobbled_deepslate,stone,2800.0,1,stone,80.00019613419501623010463759,8.000313814712025968167420149,4.000156907356012984083710074,Imported effective values; preserve until issue 1B retuning
minecraft:cobbled_deepslate_slab,stone,1400.0,1,stone,39.99960773160996753979072481,4.000156907356012984083710074,1.999588118190465916780261055,Imported effective values; preserve until issue 1B retuning
minecraft:cobbled_deepslate_stairs,stone,2100.0,1,stone,60.00039226839003246020927519,5.999745025546478900863971129,2.999872512773239450431985565,Imported effective values; preserve until issue 1B retuning
minecraft:cobbled_deepslate_wall,stone,1400.0,1,stone,39.99960773160996753979072481,4.000156907356012984083710074,1.999588118190465916780261055,Imported effective values; preserve until issue 1B retuning
minecraft:cobblestone,stone,2200.0,1,stone,29.99970579870747565484304361,1.500426591874160300477586765,0.5001421972913867668258622550,Imported effective values; preserve until issue 1B retuning
minecraft:cobblestone_slab,stone,1100.0,1,stone,15.00034323484127840268311579,0.7502132959370801502387933824,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:cobblestone_stairs,stone,1650.0,1,stone,22.49953418128683645350148572,1.124829608418079650096596091,0.3746163124809994998578027086,Imported effective values; preserve until issue 1B retuning
minecraft:cobblestone_wall,stone,1100.0,1,stone,15.00034323484127840268311579,0.7502132959370801502387933824,0.2500710986456933834129311275,Imported effective values; preserve until issue 1B retuning
minecraft:cobweb,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:cocoa,plant,1.0,1,plant,0,0,0,Imported effective values; preserve until issue 1B retuning
minecraft:command_block,utility,2600.0,1,utility,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:comparator,utility,2600.0,1,utility,29.99970579870747565484304361,2.999872512773239450431985565,1.500426591874160300477586765,Imported effective values; preserve until issue 1B retuning
minecraft:composter,wood_utility,700.0,1,wood_utility,35.00014710064626217257847819,19.99980386580498376989536241,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:conduit,utility,130.0,1,utility,1.500426591874160300477586765,0.1500426591874160300477586765,0.07453099410616743976228535564,Imported effective values; preserve until issue 1B retuning
minecraft:copper_bars,metal,716.8,1,metal,12.00047072206803895225113022,12.00047072206803895225113022,12.00047072206803895225113022,Imported effective values; preserve until issue 1B retuning
minecraft:copper_block,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:copper_bulb,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
minecraft:copper_chain,metal,268.8,1,metal,4.500299104647399750909572329,4.500299104647399750909572329,4.500299104647399750909572329,Imported effective values; preserve until issue 1B retuning
minecraft:copper_chest,metal,8960.0,1,metal,149.9995096645124594247384060,149.9995096645124594247384060,149.9995096645124594247384060,Imported effective values; preserve until issue 1B retuning
